Modelo,Sitio,Espesor_1,Espesor_2,Espesor_3,Resistividad_1,Resistividad_2,Resistividad_3,Resistividad_4,AB2_1,AB2_2,AB2_3,AB2_4,AB2_5,AB2_6,AB2_7,AB2_8,AB2_9,AB2_10,AB2_11,AB2_12,AB2_13,AB2_14,AB2_15,AB2_16,AB2_17,AB2_18,AB2_19,AB2_20,AB2_21,AB2_22,AB2_23,AB2_24,AB2_25,AB2_26,AB2_27,AB2_28,AB2_29,AB2_30
S3-MFA-VER_V88,4,11.509728332720508,20.858695843479694,27.6315758237998,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V89,4,21.791918819812118,38.00157929990389,0.20650188028399738,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V90,4,10.818029796238031,25.355513429900085,23.826456773861885,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V91,4,25.154345360204463,-1.0146879559215263,35.860342595717064,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V92,4,18.99198752979852,19.12983961086164,21.878172859339838,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V93,4,21.77794412617596,9.263998949329634,28.95805692449441,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V94,4,20.633104754274214,28.330734752532766,11.036160493193016,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V95,4,24.414172183222703,26.777775438391114,8.808052378386177,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V96,4,32.441579488436005,9.67808274075653,17.88033777080747,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V97,4,17.323292875914014,22.988422387548397,19.68828473653759,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V98,4,16.642140932846637,21.19020534567178,22.167653721481585,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V99,4,30.36815734149219,17.054001866149108,12.577840792358705,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V100,4,29.923263567220385,16.090278472221712,13.986457960557907,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V1,5,25.847868912182907,13.08447894593202,21.06765214188507,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V2,5,26.32413969369422,1.2958599943117746,32.38000031199401,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V3,5,23.25183803959416,10.38930673910882,26.358855221297027,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V4,5,41.20659880369928,11.54185921963119,7.251541976669531,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V5,5,9.703566136121063,20.70170318061017,29.59473068326876,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V6,5,14.752906559062158,15.979566733175067,29.267526707762773,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V7,5,18.37796299033026,22.326932363814798,19.295104645854934,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V8,5,7.019008835806684,28.403393195980435,24.57759796821288,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V9,5,20.876333886653182,12.923034600010649,26.200631513336166,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V10,5,24.71239850285794,19.812924120754953,15.474677376387106,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V11,5,13.571076181536787,25.5736146048688,20.855309213594406,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V12,5,25.898428182174897,18.709836290322496,15.391735527502608,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V13,5,24.447050042834572,18.32328404989091,17.229665907274523,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V14,5,9.335939253193386,31.947320361236997,18.716740385569615,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V15,5,21.063624741884716,19.618072094151835,19.318303163963446,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V16,5,22.490025642370355,16.468363003896165,21.04161135373348,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V17,5,27.660331213954365,23.891750391445036,8.447918394600606,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V18,5,32.59895278474377,20.208708182299695,7.1923390329565215,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V19,5,22.60418941421919,23.326020444670235,14.069790141110577,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V20,5,10.307059620510731,22.87332777139361,26.81961260809566,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V21,5,23.133060799214963,29.919507290534813,6.947431910250224,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V22,5,36.63332940182493,6.706465993407586,16.660204604767483,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V23,5,8.392785339077978,25.106804464269715,26.500410196652307,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V24,5,19.476054637029925,26.37936655416616,14.14457880880392,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V25,5,20.316393757207774,28.33824020932132,11.34536603347091,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V26,5,29.9924512561346,12.35382390943391,17.65372483443149,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V27,5,17.6548372053909,19.921708171363257,22.42345462324584,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V28,5,14.315189848511128,7.611006737690347,38.07380341379853,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V29,5,23.620230628089438,14.02611141484975,22.35365795706081,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V30,5,7.899445048480808,28.827410578903475,23.27314437261573,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V31,5,31.393914472644575,16.22731814219426,12.378767385161169,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V32,5,34.185349483998934,12.158759342356147,13.655891173644916,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V33,5,5.392896587300426,19.23444154197587,35.37266187072371,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V34,5,14.521020703651551,3.2746126900255015,42.20436660632295,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V35,5,24.50148008709914,23.79665840224365,11.701861510657213,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V36,5,27.895735351772856,8.883489949606172,23.220774698620968,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V37,5,19.110763027066014,10.710885879722428,30.178351093211564,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V38,5,35.09217142529768,17.32804548097446,7.579783093727856,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V39,5,20.704804531673247,24.425647799974115,14.86954766835264,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V40,5,34.33298749319824,14.98722565266965,10.679786854132113,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V41,5,13.161828157538165,26.217965954660208,20.620205887801625,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V42,5,18.01279618914329,24.848483752847784,17.138720058008925,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V43,5,8.335687532749585,35.719916947732116,15.944395519518297,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V44,5,20.17805707863734,24.620257690127676,15.20168523123498,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V45,5,30.264279373202754,12.016632407379408,17.719088219417834,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V46,5,14.268792269058462,8.669795913177214,37.061411817764316,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V47,5,33.8236230667864,8.379977471603233,17.79639946161036,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V48,5,8.4607381506377,35.212675272612216,16.326586576750092,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V49,5,19.150962043130836,24.876258843329467,15.972779113539703,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V50,5,22.587620820118232,28.909854774707902,8.502524405173874,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V51,5,14.188071868499858,23.91651560396379,21.895412527536354,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V52,5,28.164791552001,16.55000043512948,15.285208012869528,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V53,5,21.18935395297238,25.06326164460553,13.74738440242209,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V54,5,21.732386100593672,13.568204465146156,24.699409434260176,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V55,5,1.2408148377111186,31.489143535036998,27.27004162725189,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V56,5,19.815975622633943,19.363620209937658,20.8204041674284,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V57,5,25.628403053127105,9.522544183695564,24.84905276317733,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V58,5,23.203605659987467,16.505403957388086,20.290990382624443,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V59,5,19.69325889606331,25.386694061473776,14.92004704246291,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V60,5,20.289420966777744,5.07807154763581,34.632507485586444,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V61,5,14.506175703035582,31.770775448393984,13.72304884857043,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V62,5,23.590556445564545,13.902525755391554,22.506917799043894,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V63,5,27.53484297894004,14.122583485428205,18.34257353563175,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V64,5,32.71919661666195,14.413002547407928,12.867800835930137,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V65,5,16.572314631625872,23.110180407314786,20.31750496105935,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V66,5,12.71936880568569,3.6901796997173926,43.59045149459692,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V67,5,18.6816732367358,17.25007250548834,24.068254257775855,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V68,5,10.006894316517725,23.840797938516943,26.152307744965334,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V69,5,13.096410597282327,23.390544858987685,23.51304454372998,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V70,5,15.372881383692206,30.81333246467366,13.813786151634133,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V71,5,27.292802042350548,18.845432221537585,13.861765736111865,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V72,5,21.96078947224733,20.850303247685048,17.188907280067614,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V73,5,28.627741443163018,1.6532007914816926,29.719057765355295,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V74,5,19.48766990096597,12.602415462399437,27.909914636634596,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V75,5,14.477859406250767,29.407799710341067,16.11434088340817,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V76,5,14.944529735738573,10.386548403171313,34.66892186109012,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V77,5,25.432817655424074,9.881115703433876,24.686066641142045,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V78,5,18.142142669613182,30.02475670061593,11.833100629770884,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V79,5,14.008885725406977,20.837910956959412,25.15320331763361,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V80,5,1.8144055235855456,16.66825500426759,41.51733947214686,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V81,5,30.465494323674108,15.444397672815512,14.090108003510371,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V82,5,31.681265893579976,15.924084142465606,12.394649963954418,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V83,5,30.4405779466989,5.654081035341701,23.9053410179594,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V84,5,14.51562710493628,11.04047561369366,34.44389728137006,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V85,5,23.877588050513705,20.291141535368993,15.831270414117293,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V86,5,33.55118686419181,9.011227047842338,17.437586087965855,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V87,5,13.281345636003122,20.784702930118982,25.933951433877905,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V88,5,20.31098245775399,33.82890622086222,5.8601113213837905,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V89,5,29.020013389502306,12.947558162858417,18.032428447639276,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V90,5,8.35294824658606,20.645739238269627,31.001312515144313,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V91,5,24.058729592929986,15.500140980975809,20.441129426094207,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V92,5,10.0527914882771,29.11201921696618,20.835189294756724,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V93,5,26.59455765756601,3.055420553285022,30.35002178914897,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V94,5,14.916826551933232,22.919212836910283,22.163960611156476,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V95,5,11.227758577070668,23.39963006121722,25.37261136171211,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V96,5,26.459563812055343,21.03676079897672,12.503675388967942,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V97,5,31.238727038672803,19.543194822319,9.218078139008197,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V98,5,24.074987493679973,23.89193988054465,12.03307262577537,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V99,5,22.08488112407932,25.093733905318523,12.821384970602155,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S1-OA-VER_V100,5,28.184769962106834,3.418226890291023,28.397003147602135,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S2-OA-VER_V1,5,8.082996204152698,11.535594138604706,31.081409657242595,38.0,1.0,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S2-OA-VER_V2,5,15.691970225688335,15.674390095797087,19.333639678514576,38.0,1.0,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S2-OA-VER_V3,5,20.924186623014315,13.178863098179594,16.596950278806098,38.0,1.0,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S2-OA-VER_V4,5,3.760295276627041,32.92866420672754,14.011040516645425,38.0,1.0,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S2-OA-VER_V5,5,15.670143292813307,15.72326002303623,19.306596684150467,38.0,1.0,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S2-OA-VER_V6,5,14.009221558536954,22.66754093583732,14.023237505625723,38.0,1.0,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
S2-OA-VER_V7,5,3.14350491946733,16.56449586218783,30.99199921834485,38.0,1.0,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
