Modelo,Sitio,Espesor_1,Espesor_2,Espesor_3,Resistividad_1,Resistividad_2,Resistividad_3,Resistividad_4,AB2_1,AB2_2,AB2_3,AB2_4,AB2_5,AB2_6,AB2_7,AB2_8,AB2_9,AB2_10,AB2_11,AB2_12,AB2_13,AB2_14,AB2_15,AB2_16,AB2_17,AB2_18,AB2_19,AB2_20,AB2_21,AB2_22,AB2_23,AB2_24,AB2_25,AB2_26,AB2_27,AB2_28,AB2_29,AB2_30
S2-MFA-VER_V55,4,19.314198900651796,20.54421808013284,20.141583019215364,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V56,4,20.41843968930393,20.585220836498358,18.996339474197708,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V57,4,19.36325876483659,20.61891733491135,20.017823900252058,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V58,4,20.078917582520717,19.925165749112818,19.995916668366466,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V59,4,19.947811716637784,19.82272912783423,20.22945915552799,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V60,4,20.91111992348719,19.624427307526588,19.464452768986227,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V61,4,19.744246761085634,21.88194135727901,18.373811881635348,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V62,4,19.78232703362305,19.2416765563026,20.975996410074348,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V63,4,19.71505894949727,18.183946244588675,22.100994805914056,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V64,4,20.189976254975715,20.000554490962223,19.809469254062055,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V65,4,19.782267198275996,19.910951435280122,20.306781366443875,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V66,4,18.916644375880427,21.316685002578666,19.766670621540904,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V67,4,20.997747451302004,18.607282412220947,20.394970136477045,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V68,4,20.632089251984443,19.975955478856935,19.391955269158622,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V69,4,19.042654043130668,20.004274316327578,20.953071640541747,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V70,4,19.239756419521548,20.26897621069265,20.491267369785795,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V71,4,19.58437971562447,20.366036794893464,20.04958348948207,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V72,4,19.262087824707496,19.608886490260144,21.12902568503235,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V73,4,21.4346525278902,19.326884508554272,19.238462963555527,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V74,4,20.23336628975899,20.024615016083764,19.74201869415725,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V75,4,19.01512410022229,20.145882326116983,20.838993573660726,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V76,4,20.69584302402688,19.118935680825572,20.185221295147546,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V77,4,20.20252269646616,20.1233771572542,19.67410014627964,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V78,4,20.365846981706145,18.9365371135423,20.697615904751554,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V79,4,19.68495439055371,20.009602048012802,20.305443561433492,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V80,4,19.64929597923975,20.73558928856357,19.615114732196677,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V81,4,19.98965110624022,20.329108265228566,19.681240628531206,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V82,4,19.22554569001279,20.219740627371465,20.554713682615745,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V83,4,20.555665326609248,19.527611433199528,19.91672324019122,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V84,4,18.693005839127977,21.110068965957886,20.196925194914133,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V85,4,19.52002660077971,20.09986498061292,20.38010841860737,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V86,4,20.72214816427888,19.993864574058946,19.28398726166217,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V87,4,20.235184684398106,19.604086348781774,20.160728966820116,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V88,4,19.560631709183774,19.263988585967937,21.17537970484829,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V89,4,22.14443912308872,19.348105941840117,18.507454935071163,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V90,4,21.197517516860476,18.5584768524772,20.244005630662326,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V91,4,19.9202211203091,19.52339042719156,20.556388452499338,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V92,4,19.781916017643915,18.75252606978596,21.465557912570116,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V93,4,18.607161178870022,20.29565062075232,21.09718820037766,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V94,4,19.247916232145602,19.613528880415398,21.138554887439003,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V95,4,20.19452695290941,19.042470470378873,20.763002576711713,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V96,4,21.97228516054818,19.810009216082122,18.217705623369696,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V97,4,21.134435594774946,20.944091427178073,17.921472978046978,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V98,4,20.169641704155513,19.79351721017848,20.03684108566601,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V99,4,19.709104760275952,20.513394197842654,19.77750104188139,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S2-MFA-VER_V100,4,18.535847060716772,19.99415973358606,21.469993205697165,21.8,1.9,80.0,96.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V1,4,20.292917261899373,18.911158822775892,20.79592391532474,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V2,4,20.134321020376152,19.517090111495015,20.348588868128832,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V3,4,21.1151771863708,19.08664365882656,19.798179154802636,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V4,4,19.840931951439515,20.208430550420815,19.950637498139667,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V5,4,19.88853640330441,19.396540224386342,20.714923372309244,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V6,4,18.956186250182864,18.797842425810092,22.245971324007044,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V7,4,20.01115015534368,21.03329002864092,18.955559816015402,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V8,4,19.42004156344776,20.833130715514418,19.74682772103782,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V9,4,19.521179397959855,19.45229448509869,21.026526116941458,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V10,4,18.633513375698705,21.771500836042893,19.594985788258402,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V11,4,19.09443781520587,20.239196711940167,20.666365472853972,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V12,4,21.301460536288445,19.725694646508618,18.972844817202937,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V13,4,19.9740435178995,20.248057931454866,19.777898550645638,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V14,4,19.765008366490513,19.74594941059268,20.48904222291681,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V15,4,19.80374278878279,20.059013265430288,20.137243945786924,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V16,4,20.283041200686572,20.52092616073993,19.1960326385735,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V17,4,21.01738313496789,19.805989323770046,19.176627541262068,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V18,4,19.236182104716868,19.01445471152856,21.749363183754575,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V19,4,19.994261250978727,19.65955177521082,20.346186973810447,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V20,4,20.094436651713753,20.67460549439535,19.2309578538909,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V21,4,20.832571963850523,18.994916404607395,20.172511631542083,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V22,4,20.30486288812504,18.979461035949175,20.71567607592578,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V23,4,20.49576278036084,19.515841730389923,19.98839548924923,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V24,4,20.421033611089925,19.506958347724886,20.072008041185196,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V25,4,20.342364058873766,20.532331060556494,19.125304880569747,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V26,4,20.131807071632593,18.61011815754409,21.25807477082332,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V27,4,20.30520562402231,19.781754289007267,19.91304008697043,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V28,4,19.46115147373661,20.96759426639013,19.57125425987326,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V29,4,19.20852563886801,20.74630887234191,20.04516548879008,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V30,4,20.524068248038205,19.562086798075544,19.913844953886247,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V31,4,19.740555947354263,19.6573013727418,20.602142679903945,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V32,4,19.532508924131587,19.79326550360801,20.6742255722604,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V33,4,20.072876402518688,21.043295750287186,18.88382784719413,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V34,4,19.289672297982158,21.102953743814464,19.60737395820338,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V35,4,18.825774901139045,20.56390341962026,20.6103216792407,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V36,4,19.824938062126368,18.893511431232128,21.281550506641505,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V37,4,19.908134056735037,19.18044218598654,20.911423757278417,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V38,4,18.16572824267252,21.08475718260742,20.749514574720063,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V39,4,19.317635135953097,20.892690211139644,19.789674652907262,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V40,4,19.79408082016307,19.817313260451517,20.388605919385412,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V41,4,19.877956120819317,19.992131627874418,20.12991225130626,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V42,4,20.322435485078234,20.35266573898332,19.324898775938443,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V43,4,19.626525065418477,20.087444196395218,20.286030738186305,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V44,4,20.798844994407276,19.730357908377112,19.470797097215613,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V45,4,21.492607564399677,18.504255622188918,20.0031368134114,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V46,4,20.277558975361085,19.772767593477347,19.94967343116157,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V47,4,21.033241579402418,19.26033980357805,19.70641861701953,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V48,4,20.230324163642535,19.945501862577302,19.82417397378016,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V49,4,20.365796934957757,19.219909554439848,20.41429351060239,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V50,4,19.089328835970658,19.698568901675515,21.212102262353824,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V51,4,21.10272942217857,18.214643200203362,20.682627377618072,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V52,4,21.097431741088347,19.495585888180702,19.40698237073095,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V53,4,21.381904737069974,20.794104878794563,17.823990384135463,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V54,4,20.40755481553057,20.031255902971104,19.56118928149831,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V55,4,19.741959768140212,18.588757254412798,21.66928297744699,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V56,4,20.04657866798866,19.34737231062626,20.606049021385083,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V57,4,18.360963832369237,20.446751483520227,21.19228468411054,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V58,4,19.670723055459987,19.998734617589097,20.330542326950923,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V59,4,19.372365158156875,20.086461227511602,20.541173614331523,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V60,4,19.789510489853313,19.449724563671698,20.760764946474993,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V61,4,18.05638817926273,20.89162274471165,21.051989076025613,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V62,4,18.935786954153095,20.128106105617753,20.93610694022915,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V63,4,19.743392304806786,20.01773656298585,20.23887113220735,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V64,4,19.367918266653177,20.637045674362604,19.99503605898422,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V65,4,19.972527269628362,19.73409017877452,20.293382551597126,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V66,4,19.283767567379122,20.88347483986977,19.832757592751108,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V67,4,20.19971649280621,20.070088216212316,19.73019529098147,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V68,4,20.121055695862246,20.67113219781242,19.207812106325335,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V69,4,19.65330974561009,20.06174621153637,20.284944042853535,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V70,4,19.26075484366492,20.684747768852926,20.054497387482154,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V71,4,21.098504149236923,20.895270011698504,18.00622583906457,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V72,4,21.052653981233185,19.018105657725094,19.92924036104172,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S3-MFA-VER_V73,4,21.652571050845633,17.869112411365883,20.478316537788483,26.1,77.8,32.5,39.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
